Employee_ID,Name,Highest_Degree,Skill,Work_Experience,Experience,Role,Certifications,Location
E5091,bob vargas,Bachelor,"['java', 'javascript']",8,Mid-level,DevOps Engineer,"['Java Certification', 'React Certification', 'JavaScript Certification']",new robin
E1856,spencer frey,Master,['python'],7,Mid-level,Product Manager,"['Python Certification', 'Advanced Python']",lake caroltown
E8197,ashley scott,Ph.D.,['javascript'],9,Mid-level,Product Manager,"['React Certification', 'JavaScript Certification']",lake ryan
E6719,susan clark,Bachelor,"['react', 'java', 'html', 'python']",15,Senior-level,Data Scientist,"['React Native Development', 'Python Certification', 'Web Design Fundamentals']",christopherburgh
E7780,scott horton,Master,"['java', 'html']",5,Mid-level,Web Developer,"['HTML Certification', 'Java EE', 'Web Design Fundamentals']",corymouth
E9041,jennifer hale,Bachelor,"['javascript', 'python']",2,Entry-level,Product Manager,"['JavaScript Certification', 'Advanced Python', 'React Certification']",brittneyside
E6734,preston miller,Ph.D.,"['react', 'css', 'java']",14,Senior-level,Data Scientist,"['CSS Certification', 'Java EE', 'Advanced CSS']",east phillip
E214,eric benjamin,Bachelor,['react'],11,Senior-level,Product Manager,"['React Certification', 'React Native Development']",north dana
E1089,karen anthony,Master,"['html', 'java', 'css', 'python', 'react', 'javascript']",1,Entry-level,UI/UX Designer,"['JavaScript Certification', 'Java Certification', 'Java EE']",bruceview
E402,matthew anderson,Ph.D.,['python'],13,Senior-level,Web Developer,"['Advanced Python', 'Python Certification']",new erin
E8735,melissa sanchez,Master,"['react', 'java', 'javascript', 'css', 'python']",9,Mid-level,Software Engineer,"['Python Certification', 'Advanced Python', 'React Native Development']",jamesmouth
E4859,mr. christopher white,Ph.D.,"['css', 'javascript', 'html', 'react']",6,Mid-level,Data Scientist,"['Advanced CSS', 'React Certification', 'Web Design Fundamentals']",north steven
E2562,margaret wilkinson,Bachelor,"['java', 'python', 'html', 'react', 'javascript', 'css']",7,Mid-level,UI/UX Designer,"['Python Certification', 'React Native Development', 'Java Certification']",port robertport
E23,jasmine rodriguez,Master,['python'],5,Mid-level,Web Developer,"['Advanced Python', 'Python Certification']",bryantberg
E7235,mary ramirez,Ph.D.,"['css', 'java']",13,Senior-level,Product Manager,"['Advanced CSS', 'Java EE', 'CSS Certification']",lake jessicamouth
E7866,emily barnett,Ph.D.,"['javascript', 'python', 'css', 'react']",8,Mid-level,Data Scientist,"['Advanced Python', 'React Certification', 'Python Certification']",south courtney
E7397,christina brown,Master,"['javascript', 'html', 'react']",5,Mid-level,DevOps Engineer,"['React Certification', 'Web Design Fundamentals', 'React Certification']",benjaminport
E6514,sue young,Bachelor,"['python', 'react', 'css', 'javascript', 'html', 'java']",5,Mid-level,Product Manager,"['Advanced CSS', 'React Certification', 'React Native Development']",savagehaven
E6382,troy lambert,Master,"['python', 'html', 'react', 'java', 'css', 'javascript']",14,Senior-level,Data Scientist,"['Advanced Python', 'Web Design Fundamentals', 'HTML Certification']",staceyberg
E9763,scott singh,Ph.D.,"['javascript', 'css']",11,Senior-level,Data Scientist,"['Advanced CSS', 'CSS Certification', 'JavaScript Certification']",marquezberg
E420,harry adams,Master,"['python', 'react']",15,Senior-level,Product Manager,"['Python Certification', 'React Certification', 'Advanced Python']",new michelleberg
E9054,christian aguirre,Bachelor,"['java', 'html', 'python', 'react']",1,Entry-level,Product Manager,"['Java Certification', 'HTML Certification', 'Web Design Fundamentals']",michaelton
E498,christopher moore,Master,"['javascript', 'html', 'css', 'python', 'java', 'react']",10,Senior-level,Product Manager,"['Python Certification', 'Web Design Fundamentals', 'Advanced Python']",sarastad
E6903,john phillips,Bachelor,['html'],13,Senior-level,Product Manager,"['Web Design Fundamentals', 'HTML Certification']",east samanthaport
E4290,mr. mark casey,Bachelor,"['html', 'python', 'java', 'css', 'react', 'javascript']",3,Entry-level,Data Scientist,"['HTML Certification', 'CSS Certification', 'Advanced CSS']",josechester
E1390,thomas holmes,Master,['python'],6,Mid-level,UI/UX Designer,"['Advanced Python', 'Python Certification']",deniseshire
E4070,jessica parker,Master,"['java', 'python', 'css', 'html', 'javascript', 'react']",13,Senior-level,Web Developer,"['Java EE', 'Java Certification', 'Web Design Fundamentals']",north karen
E1119,kyle olsen,Ph.D.,"['javascript', 'python', 'html', 'react', 'java']",8,Mid-level,Data Scientist,"['Web Design Fundamentals', 'Python Certification', 'JavaScript Certification']",new davidport
E3384,elijah peters,Bachelor,['python'],6,Mid-level,Web Developer,"['Python Certification', 'Advanced Python']",duaneberg
E1761,michael porter,Bachelor,"['javascript', 'python']",7,Mid-level,Data Scientist,"['Python Certification', 'JavaScript Certification', 'Advanced Python']",michealside
E4944,joseph brown,Bachelor,"['react', 'html', 'css', 'javascript', 'java', 'python']",5,Mid-level,Product Manager,"['React Certification', 'React Certification', 'Web Design Fundamentals']",south christopherview
E5451,melanie king,Ph.D.,"['javascript', 'css', 'react', 'java', 'python', 'html']",15,Senior-level,Web Developer,"['HTML Certification', 'Java Certification', 'Python Certification']",new michaelmouth
E6240,gary freeman,Ph.D.,"['python', 'javascript']",4,Entry-level,Software Engineer,"['JavaScript Certification', 'Python Certification', 'React Certification']",brownbury
E3259,jacob jones,Bachelor,"['html', 'java', 'javascript', 'css', 'python']",13,Senior-level,Web Developer,"['Python Certification', 'Java EE', 'JavaScript Certification']",scottside
E6914,brianna vincent,Bachelor,"['java', 'react']",10,Senior-level,Software Engineer,"['React Certification', 'Java EE', 'React Native Development']",katieport
E6428,lauren munoz,Master,"['html', 'react', 'javascript', 'css', 'python']",14,Senior-level,DevOps Engineer,"['HTML Certification', 'Advanced CSS', 'CSS Certification']",port christine
E6865,nicholas long,Ph.D.,"['react', 'html', 'css']",11,Senior-level,Web Developer,"['React Native Development', 'React Certification', 'CSS Certification']",lake jorge
E6888,mark johnson,Master,['css'],13,Senior-level,Software Engineer,"['Advanced CSS', 'CSS Certification']",new lucas
E720,ashley smith,Ph.D.,"['html', 'java', 'react', 'python', 'css', 'javascript']",13,Senior-level,UI/UX Designer,"['HTML Certification', 'Java EE', 'React Certification']",markside
E6436,kimberly kaufman,Bachelor,['java'],12,Senior-level,Data Scientist,"['Java Certification', 'Java EE']",schwartzland
E3794,eric riggs,Bachelor,"['java', 'react', 'python', 'html', 'javascript']",3,Entry-level,DevOps Engineer,"['Advanced Python', 'Java Certification', 'React Certification']",lynnburgh
E781,jose baker,Bachelor,"['java', 'html', 'javascript', 'css', 'python', 'react']",14,Senior-level,Web Developer,"['Advanced Python', 'Java EE', 'Python Certification']",lake crystal
E7331,donna johnson,Master,"['java', 'react', 'html', 'css']",13,Senior-level,UI/UX Designer,"['Java Certification', 'Advanced CSS', 'Java EE']",south jessicafort
E7485,roy delacruz,Bachelor,"['css', 'java', 'javascript', 'react']",1,Entry-level,DevOps Engineer,"['Java Certification', 'Advanced CSS', 'JavaScript Certification']",gonzalezmouth
E9595,amy richardson,Bachelor,['javascript'],8,Mid-level,DevOps Engineer,"['JavaScript Certification', 'React Certification']",anthonyshire
E7773,david diaz,Bachelor,"['html', 'react', 'python', 'css']",5,Mid-level,Software Engineer,"['Python Certification', 'Advanced Python', 'React Native Development']",fordfort
E3566,daniel walls,Bachelor,"['python', 'react', 'javascript', 'html', 'java', 'css']",10,Senior-level,Web Developer,"['CSS Certification', 'JavaScript Certification', 'Java EE']",east melanie
E5838,matthew harris,Bachelor,"['java', 'python']",4,Entry-level,Web Developer,"['Java Certification', 'Python Certification', 'Java EE']",sarahbury
E711,lauren turner,Ph.D.,"['javascript', 'html', 'python']",5,Mid-level,Web Developer,"['Advanced Python', 'React Certification', 'HTML Certification']",port brendaport
E143,dawn clark,Bachelor,['react'],6,Mid-level,Product Manager,"['React Native Development', 'React Certification']",bartlettchester
E5623,james webb,Bachelor,['css'],7,Mid-level,Product Manager,"['Advanced CSS', 'CSS Certification']",west taylor
E4186,gerald cruz,Bachelor,"['css', 'react', 'javascript', 'html']",10,Senior-level,Product Manager,"['React Certification', 'Advanced CSS', 'Web Design Fundamentals']",lake carrie
E7031,roberta meyer,Bachelor,['python'],4,Entry-level,Software Engineer,"['Advanced Python', 'Python Certification']",south whitney
E2012,april reyes,Master,"['css', 'java', 'react', 'javascript', 'python']",4,Entry-level,UI/UX Designer,"['React Certification', 'CSS Certification', 'React Certification']",delgadoton
E981,william burnett,Master,"['react', 'html', 'java', 'python']",5,Mid-level,Data Scientist,"['Web Design Fundamentals', 'React Native Development', 'Python Certification']",south briannafurt
E3536,michelle poole,Bachelor,"['python', 'html', 'javascript', 'css', 'java']",4,Entry-level,UI/UX Designer,"['Python Certification', 'Advanced Python', 'React Certification']",brendaton
E5700,caroline newton,Ph.D.,"['python', 'javascript', 'react', 'html', 'java']",12,Senior-level,Data Scientist,"['React Native Development', 'Python Certification', 'Java Certification']",north samanthaview
E8735,mark ford,Master,"['react', 'html', 'javascript', 'python']",6,Mid-level,DevOps Engineer,"['JavaScript Certification', 'HTML Certification', 'Python Certification']",johnmouth
E3400,william ayers,Ph.D.,['css'],3,Entry-level,Data Scientist,"['Advanced CSS', 'CSS Certification']",west kristieberg
E118,dawn thompson,Bachelor,"['html', 'javascript', 'react']",15,Senior-level,Product Manager,"['React Native Development', 'React Certification', 'React Certification']",new gary
E6092,sean colon,Ph.D.,"['css', 'java', 'react', 'python', 'javascript', 'html']",8,Mid-level,DevOps Engineer,"['Advanced Python', 'CSS Certification', 'React Native Development']",stephenmouth
E8232,sheila hudson,Bachelor,['css'],12,Senior-level,Data Scientist,"['CSS Certification', 'Advanced CSS']",port jack
E8946,candice kim,Master,"['python', 'css', 'html', 'javascript', 'java', 'react']",15,Senior-level,Data Scientist,"['React Native Development', 'React Certification', 'Python Certification']",erikshire
E8223,zachary palmer,Ph.D.,"['html', 'javascript', 'java']",3,Entry-level,DevOps Engineer,"['Java Certification', 'Web Design Fundamentals', 'JavaScript Certification']",michaelshire
E3089,jenny arnold,Master,['java'],6,Mid-level,DevOps Engineer,"['Java Certification', 'Java EE']",port zacharyburgh
E2970,charles griffin,Master,"['javascript', 'react', 'java', 'python', 'css', 'html']",11,Senior-level,DevOps Engineer,"['Advanced CSS', 'Web Design Fundamentals', 'Java EE']",walkerville
E7168,mr. randy bush,Ph.D.,['python'],11,Senior-level,Data Scientist,"['Python Certification', 'Advanced Python']",north george
E3913,jessica leonard phd,Ph.D.,"['react', 'css']",5,Mid-level,Software Engineer,"['Advanced CSS', 'React Native Development', 'CSS Certification']",west patricia
E1660,isabella castaneda,Ph.D.,"['react', 'python', 'java', 'css']",8,Mid-level,Web Developer,"['CSS Certification', 'Advanced CSS', 'Java Certification']",west courtneytown
E9912,randy burton,Master,"['javascript', 'html']",14,Senior-level,DevOps Engineer,"['React Certification', 'HTML Certification', 'JavaScript Certification']",south tamaraborough
E9133,tina torres,Master,"['javascript', 'react', 'java', 'html']",9,Mid-level,Product Manager,"['React Native Development', 'Java EE', 'HTML Certification']",new karen
E2743,meredith king,Ph.D.,"['java', 'html', 'css']",14,Senior-level,Data Scientist,"['Java Certification', 'Web Design Fundamentals', 'Advanced CSS']",west eric
E4571,john martin,Ph.D.,"['python', 'java', 'html', 'css', 'react', 'javascript']",9,Mid-level,Web Developer,"['CSS Certification', 'React Certification', 'Advanced Python']",thomasport
E2135,jacqueline wilson,Ph.D.,"['java', 'react', 'css', 'javascript']",9,Mid-level,Web Developer,"['Advanced CSS', 'React Certification', 'React Certification']",lake teresa
E9653,pamela rosales,Master,"['javascript', 'css', 'python']",3,Entry-level,Web Developer,"['Advanced Python', 'JavaScript Certification', 'CSS Certification']",davischester
E6635,jennifer webb,Ph.D.,['css'],6,Mid-level,Data Scientist,"['Advanced CSS', 'CSS Certification']",sherrymouth
E5890,frederick fischer,Bachelor,"['python', 'react', 'javascript', 'css', 'java']",15,Senior-level,Software Engineer,"['Java Certification', 'Advanced Python', 'Advanced CSS']",thomasland
E1717,peggy marks,Bachelor,"['java', 'css']",1,Entry-level,Data Scientist,"['CSS Certification', 'Advanced CSS', 'Java EE']",new dustinbury
E427,samuel owens,Ph.D.,"['react', 'html', 'css', 'java', 'javascript']",8,Mid-level,DevOps Engineer,"['CSS Certification', 'React Native Development', 'JavaScript Certification']",dustinfurt
E4318,destiny marshall,Ph.D.,"['html', 'java', 'javascript']",13,Senior-level,Data Scientist,"['HTML Certification', 'JavaScript Certification', 'React Certification']",lake emily
E5755,julie cantrell,Bachelor,"['javascript', 'css']",15,Senior-level,Web Developer,"['React Certification', 'Advanced CSS', 'CSS Certification']",lake stacy
E2340,daniel romero,Ph.D.,"['java', 'python']",1,Entry-level,Data Scientist,"['Java EE', 'Java Certification', 'Advanced Python']",timothyton
E8602,kathy dyer,Bachelor,"['java', 'python', 'css']",3,Entry-level,UI/UX Designer,"['CSS Certification', 'Java EE', 'Python Certification']",mitchellborough
E8255,courtney holmes,Ph.D.,"['html', 'python', 'css', 'javascript']",3,Entry-level,Software Engineer,"['Advanced Python', 'Advanced CSS', 'CSS Certification']",south kelly
E3528,lauren arnold,Bachelor,"['javascript', 'java', 'html', 'css']",11,Senior-level,Software Engineer,"['HTML Certification', 'Java EE', 'React Certification']",port travis
E3471,angela robertson,Ph.D.,"['java', 'css', 'html', 'react', 'javascript']",4,Entry-level,Product Manager,"['React Certification', 'React Native Development', 'Web Design Fundamentals']",west jimmy
E9065,kevin mccann,Bachelor,"['css', 'react', 'python', 'java', 'html']",9,Mid-level,Software Engineer,"['React Certification', 'Advanced CSS', 'Advanced Python']",east sarahtown
E1236,rachel carter,Ph.D.,"['javascript', 'css', 'java', 'react', 'html']",12,Senior-level,DevOps Engineer,"['CSS Certification', 'JavaScript Certification', 'React Native Development']",martinmouth
E1589,kyle patterson,Ph.D.,"['javascript', 'css', 'java', 'react', 'python', 'html']",8,Mid-level,Product Manager,"['HTML Certification', 'React Certification', 'Advanced CSS']",lake kristenton
